CUSTOMERID,APPID,OS,PROTECTEDBUILDIDENTIFIER,GEOIP_COUNTRYNAME,GEOIP_TZ,INGESTTIME_HOUR,COUNT_APPLICATIONFIRSTRUN,COUNT_ROOTINGDETECTED,COUNT_DEBUGGERDETECTED,COUNT_OVERLAYDETECTED,COUNT_APPLICATIONOPENED,COUNT_BOOTLOADERUNLOCKDETECTED,COUNT_TAMPERINGDETECTED,COUNT_HOOKINGDETECTED,COUNT_GENERICINFORMATIONUPDATE,COUNT_EMULATORDETECTED,IS_ANOMALY
CUST_002,APP_001,Android,BUILD_013,Saint Pierre and Miquelon,Africa/Mogadishu,2024-11-18 17:00:00,8,0,0,0,6,0,0,0,0,0,1
CUST_004,APP_006,iOS,BUILD_000,Ecuador,Indian/Mauritius,2024-11-18 15:00:00,6,0,0,1,7,0,0,0,3,0,0
CUST_003,APP_005,Android,BUILD_007,Burundi,Asia/Aden,2024-11-19 06:00:00,3,0,0,0,2,0,0,0,2,0,0
CUST_002,APP_006,Windows,BUILD_004,Bouvet Island (Bouvetoya),Africa/Conakry,2024-11-18 18:00:00,8,0,0,0,9,0,0,0,1,0,0
CUST_000,APP_000,iOS,BUILD_005,Jamaica,Africa/Banjul,2024-11-18 12:00:00,4,1,0,0,5,0,0,0,1,0,0
CUST_000,APP_004,Windows,BUILD_013,Philippines,Africa/Mogadishu,2024-11-18 18:00:00,7,0,0,0,5,0,0,0,1,0,0
CUST_003,APP_009,iOS,BUILD_013,Uganda,Asia/Tokyo,2024-11-18 22:00:00,2,0,0,0,3,0,0,0,0,0,0
CUST_002,APP_004,Windows,BUILD_001,Bermuda,America/Guatemala,2024-11-18 12:00:00,10,0,0,0,6,0,0,0,3,0,0
CUST_000,APP_005,Android,BUILD_007,Jamaica,Asia/Tokyo,2024-11-19 08:00:00,6,0,0,0,6,0,0,0,3,0,0
CUST_000,APP_001,Android,BUILD_013,Antigua and Barbuda,Europe/Istanbul,2024-11-18 15:00:00,4,0,0,0,4,0,0,0,2,0,0
CUST_002,APP_009,Windows,BUILD_001,Anguilla,Africa/Gaborone,2024-11-18 17:00:00,5,0,0,0,6,0,0,0,2,0,0
CUST_001,APP_008,iOS,BUILD_012,Antigua and Barbuda,Europe/Istanbul,2024-11-19 00:00:00,6,0,0,0,8,0,0,0,1,0,1
CUST_002,APP_003,iOS,BUILD_012,Northern Mariana Islands,Europe/Malta,2024-11-18 14:00:00,4,1,0,0,4,0,0,0,6,0,0
CUST_001,APP_002,Windows,BUILD_003,Northern Mariana Islands,Asia/Dhaka,2024-11-18 21:00:00,5,0,1,0,6,0,1,0,1,0,0
CUST_003,APP_007,Windows,BUILD_003,Bermuda,Africa/Mogadishu,2024-11-18 13:00:00,6,0,0,0,4,0,0,0,3,0,0
CUST_004,APP_003,Android,BUILD_012,Bermuda,Asia/Dhaka,2024-11-18 14:00:00,3,0,0,0,9,0,1,0,1,0,0
CUST_003,APP_001,Android,BUILD_011,Bermuda,Asia/Kabul,2024-11-18 22:00:00,7,0,0,0,5,0,0,0,2,0,0
CUST_004,APP_005,Windows,BUILD_009,Anguilla,Europe/Istanbul,2024-11-19 08:00:00,7,0,0,0,7,0,0,0,1,0,0
CUST_000,APP_008,Windows,BUILD_011,Anguilla,Africa/Mogadishu,2024-11-19 06:00:00,8,0,0,0,2,0,0,0,0,0,0
CUST_000,APP_005,iOS,BUILD_005,Bermuda,Africa/Khartoum,2024-11-19 06:00:00,4,0,0,0,4,0,0,0,2,0,0
CUST_000,APP_001,iOS,BUILD_013,Anguilla,Africa/Banjul,2024-11-18 18:00:00,7,0,0,0,4,0,0,0,1,0,0
CUST_001,APP_004,Windows,BUILD_011,Saint Vincent and the Grenadines,Asia/Tokyo,2024-11-18 23:00:00,3,0,0,0,7,0,0,0,2,0,0
CUST_004,APP_009,iOS,BUILD_009,Ecuador,Asia/Dhaka,2024-11-18 19:00:00,4,0,0,0,3,0,0,0,1,0,1
CUST_000,APP_003,Android,BUILD_010,Nauru,Africa/Casablanca,2024-11-19 01:00:00,4,0,0,0,4,0,0,0,3,0,0
CUST_002,APP_006,iOS,BUILD_006,Antigua and Barbuda,Africa/Banjul,2024-11-18 14:00:00,0,0,0,0,3,0,0,0,1,0,0
CUST_004,APP_008,Windows,BUILD_002,Bouvet Island (Bouvetoya),Asia/Dhaka,2024-11-19 06:00:00,1,0,0,0,3,0,0,1,2,0,0
CUST_004,APP_009,Android,BUILD_009,Saint Pierre and Miquelon,Asia/Kabul,2024-11-18 18:00:00,1,0,0,0,2,0,0,0,3,0,0
CUST_001,APP_009,Android,BUILD_002,Antarctica (the territory South of 60 deg S),Asia/Kabul,2024-11-18 16:00:00,7,0,0,0,10,0,0,1,6,0,1
CUST_003,APP_008,Android,BUILD_012,Bermuda,Europe/Monaco,2024-11-18 21:00:00,5,0,0,0,3,0,0,0,4,0,0
CUST_001,APP_000,iOS,BUILD_003,Antarctica (the territory South of 60 deg S),Europe/Monaco,2024-11-19 00:00:00,5,0,0,0,2,0,0,0,2,0,0
CUST_000,APP_009,iOS,BUILD_013,Falkland Islands (Malvinas),Africa/Dar_es_Salaam,2024-11-19 01:00:00,8,0,0,0,6,0,0,0,2,0,1
CUST_002,APP_004,Android,BUILD_003,Bosnia and Herzegovina,Africa/Tripoli,2024-11-18 18:00:00,3,0,0,0,4,0,0,0,0,0,0
CUST_002,APP_000,Android,BUILD_012,Bouvet Island (Bouvetoya),Africa/Banjul,2024-11-19 01:00:00,5,0,0,0,6,0,0,0,2,0,0
CUST_000,APP_002,iOS,BUILD_000,Saint Pierre and Miquelon,Asia/Dushanbe,2024-11-19 00:00:00,3,0,0,0,2,0,0,0,4,0,0
CUST_002,APP_004,iOS,BUILD_009,Northern Mariana Islands,Africa/Lome,2024-11-18 22:00:00,5,0,0,0,4,0,0,0,1,0,0
CUST_001,APP_004,Android,BUILD_005,Saint Pierre and Miquelon,Europe/Malta,2024-11-18 15:00:00,1,1,0,0,9,0,0,0,2,0,0
CUST_001,APP_005,iOS,BUILD_008,Falkland Islands (Malvinas),Africa/Casablanca,2024-11-18 22:00:00,7,0,0,0,10,0,0,0,1,1,0
CUST_000,APP_005,iOS,BUILD_004,Saint Pierre and Miquelon,Africa/Khartoum,2024-11-18 12:00:00,2,0,0,0,5,0,0,0,3,0,0
CUST_002,APP_000,iOS,BUILD_009,Burundi,Africa/Banjul,2024-11-19 01:00:00,4,0,0,0,2,0,0,1,4,0,0
CUST_004,APP_002,iOS,BUILD_008,Czech Republic,Africa/Mogadishu,2024-11-18 16:00:00,6,0,1,0,3,0,0,0,1,0,0
CUST_003,APP_002,Windows,BUILD_002,Falkland Islands (Malvinas),Asia/Tokyo,2024-11-19 04:00:00,7,0,0,0,7,0,0,0,1,0,0
CUST_004,APP_009,Windows,BUILD_005,Antarctica (the territory South of 60 deg S),Europe/Luxembourg,2024-11-18 17:00:00,9,0,0,0,6,0,0,0,2,0,0
CUST_001,APP_006,Windows,BUILD_011,Bouvet Island (Bouvetoya),Asia/Dushanbe,2024-11-18 18:00:00,4,0,0,0,4,0,0,0,3,0,0
CUST_001,APP_001,Android,BUILD_004,Nauru,Europe/Malta,2024-11-19 05:00:00,1,0,0,1,2,0,0,0,1,0,0
CUST_001,APP_002,iOS,BUILD_004,Uganda,Europe/Malta,2024-11-18 23:00:00,4,0,1,0,7,0,0,0,3,0,0
CUST_001,APP_000,Windows,BUILD_009,Burundi,Asia/Kabul,2024-11-18 18:00:00,6,0,0,0,6,0,0,0,5,0,0
CUST_003,APP_001,iOS,BUILD_004,Saint Vincent and the Grenadines,Africa/Dar_es_Salaam,2024-11-18 12:00:00,3,0,0,0,7,0,0,0,4,0,0
CUST_000,APP_008,Windows,BUILD_013,Saint Vincent and the Grenadines,Africa/Conakry,2024-11-19 03:00:00,4,0,0,0,7,0,0,0,1,0,0
CUST_001,APP_003,Android,BUILD_008,Bouvet Island (Bouvetoya),Asia/Aden,2024-11-19 00:00:00,2,0,0,0,3,0,0,0,2,0,0
CUST_002,APP_006,Android,BUILD_014,Antarctica (the territory South of 60 deg S),Europe/Riga,2024-11-18 21:00:00,6,0,0,1,3,0,0,0,1,0,0
CUST_003,APP_006,Windows,BUILD_010,Anguilla,Africa/Casablanca,2024-11-18 21:00:00,8,0,0,0,4,0,0,0,2,0,0
CUST_001,APP_007,Android,BUILD_013,Czech Republic,Europe/Berlin,2024-11-18 23:00:00,7,1,0,0,5,0,0,0,1,0,0
CUST_002,APP_005,iOS,BUILD_001,Northern Mariana Islands,Indian/Mauritius,2024-11-19 11:00:00,2,0,0,0,2,0,0,0,1,0,0
CUST_001,APP_002,iOS,BUILD_002,Saint Vincent and the Grenadines,America/Guatemala,2024-11-18 12:00:00,6,0,0,0,4,0,0,0,5,0,0
CUST_000,APP_005,Android,BUILD_012,Philippines,Asia/Aden,2024-11-19 10:00:00,9,0,0,0,7,0,0,0,1,0,0
CUST_003,APP_004,iOS,BUILD_012,Burundi,Europe/Monaco,2024-11-19 02:00:00,3,0,0,0,5,0,0,1,3,0,0
CUST_000,APP_005,Windows,BUILD_006,Bouvet Island (Bouvetoya),Europe/Riga,2024-11-18 16:00:00,8,0,0,1,6,0,0,0,3,1,0
CUST_003,APP_009,Windows,BUILD_014,Antigua and Barbuda,Europe/Monaco,2024-11-19 11:00:00,7,0,0,0,4,0,1,0,4,0,0
CUST_001,APP_009,Windows,BUILD_000,Mayotte,Europe/Monaco,2024-11-18 19:00:00,6,0,0,0,9,0,0,0,7,0,0
CUST_001,APP_001,iOS,BUILD_004,Benin,Europe/Luxembourg,2024-11-19 07:00:00,10,0,0,0,2,0,1,1,2,0,0
CUST_003,APP_000,Windows,BUILD_013,Philippines,Europe/Istanbul,2024-11-19 02:00:00,5,0,0,0,6,0,0,0,4,0,1
CUST_002,APP_002,Android,BUILD_010,Benin,Europe/Malta,2024-11-19 11:00:00,5,0,0,0,4,0,0,0,2,0,1
CUST_002,APP_002,Windows,BUILD_002,Antigua and Barbuda,Africa/Mogadishu,2024-11-19 02:00:00,5,0,0,0,3,0,0,0,2,0,0
CUST_001,APP_009,iOS,BUILD_011,Antarctica (the territory South of 60 deg S),Europe/Berlin,2024-11-19 04:00:00,5,0,0,0,6,0,0,0,2,0,0
CUST_001,APP_000,iOS,BUILD_013,Jamaica,Africa/Tripoli,2024-11-19 05:00:00,4,0,1,0,7,0,0,0,1,0,0
CUST_000,APP_001,Windows,BUILD_002,Nauru,Africa/Casablanca,2024-11-19 01:00:00,10,0,0,0,8,0,0,0,1,0,0
CUST_001,APP_004,Android,BUILD_003,Falkland Islands (Malvinas),Europe/Minsk,2024-11-19 11:00:00,3,0,0,0,9,0,0,0,6,0,0
CUST_003,APP_007,Android,BUILD_002,Jamaica,Asia/Dushanbe,2024-11-18 13:00:00,2,0,0,0,5,0,0,0,2,0,0
CUST_002,APP_006,Android,BUILD_011,Bosnia and Herzegovina,Europe/Istanbul,2024-11-19 03:00:00,6,0,0,1,4,0,0,0,1,0,0
CUST_002,APP_007,iOS,BUILD_005,Mayotte,Europe/Istanbul,2024-11-18 18:00:00,4,0,0,0,3,0,0,0,1,0,0
CUST_000,APP_009,Android,BUILD_013,Saint Vincent and the Grenadines,Europe/Malta,2024-11-18 19:00:00,4,0,0,0,7,0,0,0,6,0,0
CUST_002,APP_007,iOS,BUILD_003,Jamaica,Asia/Dushanbe,2024-11-18 18:00:00,8,0,0,0,4,0,0,0,4,0,0
CUST_002,APP_006,Windows,BUILD_012,Saint Pierre and Miquelon,Africa/Mogadishu,2024-11-18 17:00:00,5,0,0,0,8,0,0,0,2,0,0
CUST_004,APP_004,Windows,BUILD_013,Northern Mariana Islands,Africa/Banjul,2024-11-18 17:00:00,4,0,0,0,8,0,0,0,1,0,0
CUST_003,APP_003,iOS,BUILD_010,Jamaica,Europe/Minsk,2024-11-19 07:00:00,7,0,0,0,1,0,0,0,2,0,0
CUST_004,APP_008,iOS,BUILD_006,Bermuda,Europe/Istanbul,2024-11-19 08:00:00,4,0,0,0,5,0,0,0,0,0,1
CUST_002,APP_001,Windows,BUILD_007,Uganda,Asia/Dushanbe,2024-11-19 10:00:00,2,0,0,0,4,0,1,0,0,0,0
CUST_000,APP_005,Windows,BUILD_002,Bosnia and Herzegovina,Europe/Minsk,2024-11-18 21:00:00,2,1,0,0,3,0,0,0,5,0,0
CUST_000,APP_006,iOS,BUILD_009,Benin,Europe/Malta,2024-11-19 00:00:00,3,0,0,0,2,0,0,0,0,0,0
CUST_002,APP_001,Windows,BUILD_010,Benin,Asia/Tokyo,2024-11-19 07:00:00,3,0,0,0,8,0,0,0,0,0,0
CUST_001,APP_004,Windows,BUILD_004,Falkland Islands (Malvinas),Europe/Malta,2024-11-19 07:00:00,8,0,0,0,8,0,0,0,4,0,0
CUST_004,APP_009,Android,BUILD_010,Czech Republic,Africa/Banjul,2024-11-19 03:00:00,6,0,0,0,3,0,0,0,1,0,0
CUST_002,APP_007,Android,BUILD_006,Falkland Islands (Malvinas),Asia/Dhaka,2024-11-19 00:00:00,0,0,0,0,4,0,0,0,2,0,0
CUST_000,APP_008,Windows,BUILD_006,Philippines,Africa/Dar_es_Salaam,2024-11-18 17:00:00,8,0,0,0,12,0,0,1,3,0,0
CUST_000,APP_004,Windows,BUILD_007,Falkland Islands (Malvinas),Europe/Istanbul,2024-11-19 04:00:00,5,0,0,1,3,0,0,0,3,1,0
CUST_004,APP_000,Android,BUILD_001,Nauru,Africa/Mogadishu,2024-11-19 04:00:00,4,0,0,0,3,0,0,0,2,0,0
CUST_003,APP_003,Windows,BUILD_010,Benin,Africa/Tripoli,2024-11-19 03:00:00,5,0,0,0,4,0,0,0,5,0,0
CUST_002,APP_006,iOS,BUILD_012,Bouvet Island (Bouvetoya),America/Guatemala,2024-11-19 02:00:00,7,0,0,0,3,0,0,0,3,0,0
CUST_002,APP_009,Windows,BUILD_014,Nauru,America/Guatemala,2024-11-19 09:00:00,6,0,0,0,4,0,0,1,0,0,0
CUST_003,APP_000,Windows,BUILD_012,Philippines,Europe/Riga,2024-11-18 17:00:00,3,0,0,0,6,0,0,0,5,0,0
CUST_004,APP_000,iOS,BUILD_001,Jamaica,America/St_Vincent,2024-11-18 23:00:00,4,0,0,0,4,0,0,0,2,0,0
CUST_004,APP_003,Android,BUILD_006,Saint Pierre and Miquelon,Africa/Khartoum,2024-11-18 17:00:00,2,0,0,1,3,1,0,1,3,0,0
CUST_000,APP_004,Windows,BUILD_008,Anguilla,Europe/Luxembourg,2024-11-19 05:00:00,4,0,0,0,8,0,0,0,1,0,0
CUST_003,APP_003,Android,BUILD_011,Uganda,Africa/Lome,2024-11-18 12:00:00,1,0,0,0,2,0,0,0,2,0,0
CUST_004,APP_002,Android,BUILD_004,Czech Republic,Africa/Dar_es_Salaam,2024-11-19 09:00:00,9,0,0,0,3,0,0,0,0,0,0
CUST_001,APP_004,Windows,BUILD_011,Nauru,Europe/Monaco,2024-11-18 12:00:00,3,0,0,0,7,0,0,0,2,0,0
CUST_002,APP_004,Windows,BUILD_014,Antarctica (the territory South of 60 deg S),Europe/Monaco,2024-11-19 01:00:00,1,0,0,0,3,0,0,0,1,0,0
CUST_000,APP_005,Android,BUILD_014,Philippines,Europe/Malta,2024-11-18 20:00:00,5,0,0,0,7,0,0,0,2,0,0
CUST_003,APP_001,Windows,BUILD_005,Bosnia and Herzegovina,Africa/Casablanca,2024-11-19 06:00:00,4,0,0,0,5,0,0,0,3,0,0
CUST_000,APP_000,Windows,BUILD_007,Antarctica (the territory South of 60 deg S),Europe/Berlin,2024-11-18 20:00:00,6,0,0,0,2,0,0,0,2,0,0
CUST_004,APP_007,Android,BUILD_007,Bermuda,Africa/Dar_es_Salaam,2024-11-18 13:00:00,5,0,0,0,9,0,0,0,2,0,0
CUST_004,APP_006,Android,BUILD_005,Ecuador,Asia/Dushanbe,2024-11-18 13:00:00,8,0,0,0,4,0,0,0,1,0,0
CUST_001,APP_002,iOS,BUILD_009,Nauru,Europe/Istanbul,2024-11-18 17:00:00,5,0,0,0,3,0,0,0,2,0,0
CUST_002,APP_002,Windows,BUILD_000,Nauru,Europe/Malta,2024-11-19 08:00:00,7,1,0,0,1,0,0,0,2,0,0
CUST_003,APP_006,iOS,BUILD_013,Bosnia and Herzegovina,Africa/Dar_es_Salaam,2024-11-18 16:00:00,4,0,0,0,2,0,0,0,4,0,0
CUST_000,APP_008,Android,BUILD_012,Bouvet Island (Bouvetoya),Europe/Riga,2024-11-18 15:00:00,1,0,0,0,6,0,0,0,1,0,0
CUST_002,APP_003,Windows,BUILD_013,Mayotte,Africa/Banjul,2024-11-19 02:00:00,5,0,0,0,10,0,0,0,3,0,0
CUST_004,APP_008,Android,BUILD_011,Saint Vincent and the Grenadines,Asia/Tokyo,2024-11-19 10:00:00,4,0,0,0,6,0,0,0,1,0,0
CUST_002,APP_008,Windows,BUILD_001,Uganda,Europe/Malta,2024-11-18 12:00:00,3,1,0,0,6,0,0,0,2,0,0
CUST_000,APP_005,Windows,BUILD_011,Saint Pierre and Miquelon,America/Guatemala,2024-11-18 17:00:00,2,0,0,0,2,0,0,0,2,0,0
CUST_002,APP_001,iOS,BUILD_007,Falkland Islands (Malvinas),Europe/Riga,2024-11-18 23:00:00,12,0,0,0,4,0,0,1,0,0,0
CUST_004,APP_006,Android,BUILD_010,Bosnia and Herzegovina,Indian/Mauritius,2024-11-19 09:00:00,5,0,0,0,5,0,0,0,1,0,0
CUST_002,APP_000,Windows,BUILD_010,Bermuda,Africa/Lome,2024-11-19 10:00:00,10,0,1,0,8,1,0,0,3,0,0
CUST_003,APP_006,iOS,BUILD_011,Benin,Africa/Dar_es_Salaam,2024-11-19 01:00:00,6,0,0,0,5,0,0,0,3,0,0
CUST_002,APP_000,Android,BUILD_005,Czech Republic,Europe/Istanbul,2024-11-19 00:00:00,1,0,0,0,3,0,0,0,2,0,0
CUST_003,APP_007,iOS,BUILD_013,Czech Republic,Africa/Khartoum,2024-11-18 22:00:00,6,0,0,1,1,0,1,0,1,0,0
CUST_002,APP_001,Android,BUILD_001,Benin,Africa/Casablanca,2024-11-18 22:00:00,2,0,0,0,7,0,0,0,1,0,0
CUST_004,APP_005,Windows,BUILD_012,Bouvet Island (Bouvetoya),Asia/Dhaka,2024-11-19 08:00:00,4,0,0,1,7,0,0,0,0,0,0
CUST_001,APP_009,iOS,BUILD_008,Antigua and Barbuda,Asia/Dhaka,2024-11-19 04:00:00,5,0,0,0,4,0,0,0,1,0,0
CUST_001,APP_006,iOS,BUILD_006,Jamaica,Asia/Dushanbe,2024-11-18 12:00:00,8,0,0,0,4,0,0,0,2,0,0
CUST_003,APP_009,Windows,BUILD_003,Uganda,Asia/Aden,2024-11-18 15:00:00,4,0,0,0,4,0,0,0,0,0,0
CUST_003,APP_006,Android,BUILD_006,Uganda,Africa/Tripoli,2024-11-18 16:00:00,2,0,0,1,9,0,0,0,3,0,0
CUST_001,APP_006,Windows,BUILD_013,Antarctica (the territory South of 60 deg S),Europe/Luxembourg,2024-11-19 11:00:00,1,0,0,0,1,0,0,0,2,0,0
CUST_004,APP_004,iOS,BUILD_003,Northern Mariana Islands,Africa/Banjul,2024-11-18 15:00:00,8,0,0,0,3,0,0,0,4,0,0
CUST_004,APP_001,Windows,BUILD_007,Bosnia and Herzegovina,Africa/Banjul,2024-11-18 15:00:00,8,0,0,0,4,0,0,0,1,0,0
CUST_002,APP_006,iOS,BUILD_004,Uganda,Europe/Riga,2024-11-18 23:00:00,4,0,0,0,3,0,0,0,4,0,0
CUST_003,APP_000,Windows,BUILD_005,Czech Republic,Europe/Berlin,2024-11-19 10:00:00,1,0,0,0,3,0,0,0,2,0,0
CUST_004,APP_005,Android,BUILD_013,Bouvet Island (Bouvetoya),Asia/Dushanbe,2024-11-19 02:00:00,9,0,0,0,8,0,0,0,1,0,0
CUST_000,APP_002,iOS,BUILD_004,Saint Vincent and the Grenadines,Africa/Dar_es_Salaam,2024-11-18 19:00:00,4,0,0,0,11,0,0,1,5,0,0
CUST_002,APP_009,iOS,BUILD_005,Bouvet Island (Bouvetoya),Asia/Aden,2024-11-19 10:00:00,2,0,0,0,4,0,0,0,5,0,0
CUST_002,APP_007,Android,BUILD_008,Antigua and Barbuda,Europe/Malta,2024-11-19 01:00:00,4,1,0,0,2,0,0,0,2,0,0
CUST_001,APP_005,Windows,BUILD_009,Saint Pierre and Miquelon,Europe/Monaco,2024-11-18 18:00:00,3,0,0,0,3,0,0,0,2,0,0
CUST_003,APP_001,Android,BUILD_002,Nauru,Africa/Dar_es_Salaam,2024-11-18 17:00:00,8,0,0,0,4,0,0,0,3,0,0
CUST_004,APP_006,Windows,BUILD_009,Philippines,Africa/Dar_es_Salaam,2024-11-19 07:00:00,9,0,0,0,2,0,0,0,3,0,0
CUST_004,APP_001,Android,BUILD_013,Bouvet Island (Bouvetoya),Europe/Minsk,2024-11-19 01:00:00,4,0,0,0,7,0,0,0,2,0,1
CUST_002,APP_003,Android,BUILD_007,Benin,Africa/Gaborone,2024-11-18 19:00:00,4,0,0,0,2,0,0,0,3,0,0
CUST_003,APP_006,iOS,BUILD_012,Philippines,Africa/Banjul,2024-11-18 13:00:00,5,0,0,1,11,0,0,0,2,0,0
CUST_003,APP_009,iOS,BUILD_005,Saint Vincent and the Grenadines,Asia/Aden,2024-11-19 04:00:00,11,0,0,0,5,0,0,0,0,1,0
CUST_003,APP_006,Windows,BUILD_014,Jamaica,Africa/Khartoum,2024-11-19 07:00:00,8,0,0,0,5,1,0,0,2,0,0
CUST_001,APP_008,Android,BUILD_010,Saint Pierre and Miquelon,Europe/Monaco,2024-11-19 10:00:00,6,0,0,0,4,0,0,0,4,0,0
CUST_004,APP_001,Windows,BUILD_012,Bermuda,Europe/Riga,2024-11-18 14:00:00,2,0,0,0,4,0,0,0,0,0,0
CUST_003,APP_006,Android,BUILD_000,Anguilla,Asia/Dushanbe,2024-11-18 12:00:00,8,0,0,0,4,0,0,0,4,0,0
CUST_001,APP_004,Android,BUILD_000,Uganda,Africa/Dar_es_Salaam,2024-11-18 23:00:00,7,0,0,0,3,0,0,0,0,0,0
CUST_000,APP_005,iOS,BUILD_001,Jamaica,Africa/Gaborone,2024-11-18 21:00:00,6,1,0,0,5,0,0,0,2,0,0
CUST_002,APP_003,Android,BUILD_010,Nauru,Africa/Tripoli,2024-11-18 16:00:00,5,0,1,0,9,0,0,0,0,0,0
CUST_004,APP_005,iOS,BUILD_012,Ecuador,Europe/Riga,2024-11-18 17:00:00,3,0,0,0,5,0,0,0,1,0,0
CUST_004,APP_002,iOS,BUILD_013,Saint Vincent and the Grenadines,Africa/Mogadishu,2024-11-18 19:00:00,5,0,0,0,2,0,1,0,2,0,0
CUST_002,APP_001,Android,BUILD_007,Saint Vincent and the Grenadines,Europe/Berlin,2024-11-19 09:00:00,3,0,0,0,6,0,0,0,1,0,0
CUST_000,APP_008,Android,BUILD_000,Anguilla,Africa/Banjul,2024-11-19 04:00:00,3,0,0,0,7,0,1,0,4,0,0
CUST_001,APP_001,Windows,BUILD_001,Antarctica (the territory South of 60 deg S),Europe/Berlin,2024-11-18 22:00:00,7,0,0,0,5,0,0,0,2,0,0
CUST_002,APP_008,Windows,BUILD_014,Mayotte,Asia/Kabul,2024-11-19 02:00:00,4,0,0,0,7,0,0,0,0,0,0
CUST_001,APP_008,Windows,BUILD_013,Burundi,Europe/Minsk,2024-11-18 23:00:00,4,1,0,0,7,0,0,0,1,0,0
CUST_001,APP_003,iOS,BUILD_002,Bouvet Island (Bouvetoya),Africa/Conakry,2024-11-19 07:00:00,6,0,0,1,8,0,0,0,4,0,1
CUST_001,APP_005,iOS,BUILD_007,Burundi,Africa/Banjul,2024-11-19 07:00:00,6,0,0,1,7,0,0,0,6,0,0
CUST_000,APP_005,iOS,BUILD_007,Bouvet Island (Bouvetoya),Europe/Berlin,2024-11-19 01:00:00,3,0,0,0,3,0,0,0,1,0,1
CUST_000,APP_002,iOS,BUILD_000,Bouvet Island (Bouvetoya),Africa/Casablanca,2024-11-19 09:00:00,4,0,0,0,4,0,0,0,3,0,0
CUST_001,APP_003,iOS,BUILD_006,Saint Vincent and the Grenadines,Europe/Monaco,2024-11-18 20:00:00,6,0,0,0,4,0,0,0,2,0,0
CUST_003,APP_001,iOS,BUILD_003,Benin,Asia/Dhaka,2024-11-18 17:00:00,6,0,0,0,3,0,0,0,0,0,0
CUST_004,APP_002,Android,BUILD_011,Northern Mariana Islands,Asia/Kabul,2024-11-18 12:00:00,6,0,0,0,7,0,0,0,4,0,0
CUST_000,APP_004,Windows,BUILD_014,Jamaica,Europe/Istanbul,2024-11-19 10:00:00,6,0,0,0,7,0,0,0,3,0,0
CUST_003,APP_003,Windows,BUILD_002,Czech Republic,America/Guatemala,2024-11-18 18:00:00,3,0,0,1,3,1,0,0,0,1,0
CUST_003,APP_002,Windows,BUILD_014,Falkland Islands (Malvinas),Africa/Conakry,2024-11-18 23:00:00,5,0,0,0,7,0,0,0,0,1,0
CUST_004,APP_009,Android,BUILD_010,Saint Pierre and Miquelon,Europe/Istanbul,2024-11-19 03:00:00,2,0,0,0,8,0,0,0,2,0,0
CUST_001,APP_002,Windows,BUILD_004,Burundi,Asia/Aden,2024-11-19 09:00:00,5,0,0,0,3,0,0,0,3,1,0
CUST_003,APP_001,iOS,BUILD_002,Northern Mariana Islands,Europe/Berlin,2024-11-18 23:00:00,3,0,0,0,4,0,0,0,2,0,1
CUST_003,APP_002,Android,BUILD_013,Uganda,Asia/Dushanbe,2024-11-18 19:00:00,3,0,0,0,7,0,0,0,2,0,0
CUST_003,APP_007,Android,BUILD_014,Antarctica (the territory South of 60 deg S),Asia/Tokyo,2024-11-18 22:00:00,5,0,0,0,1,0,0,0,1,0,0
CUST_001,APP_007,Windows,BUILD_014,Saint Vincent and the Grenadines,Europe/Monaco,2024-11-18 13:00:00,11,0,0,0,4,0,0,0,3,0,0
CUST_001,APP_009,iOS,BUILD_004,Bouvet Island (Bouvetoya),Africa/Casablanca,2024-11-19 07:00:00,7,0,1,0,2,0,0,0,3,0,1
CUST_000,APP_009,Windows,BUILD_001,Antigua and Barbuda,Africa/Khartoum,2024-11-19 07:00:00,7,0,0,0,2,0,0,0,1,0,0
CUST_000,APP_007,Android,BUILD_010,Saint Pierre and Miquelon,America/St_Vincent,2024-11-18 20:00:00,4,0,0,0,5,0,0,0,1,0,1
CUST_003,APP_009,Windows,BUILD_005,Saint Pierre and Miquelon,Africa/Dar_es_Salaam,2024-11-18 18:00:00,1,0,0,0,6,0,0,0,2,0,0
CUST_001,APP_009,Android,BUILD_004,Falkland Islands (Malvinas),Africa/Gaborone,2024-11-19 05:00:00,4,0,0,0,5,0,0,0,3,0,0
CUST_001,APP_005,Android,BUILD_001,Bermuda,Europe/Berlin,2024-11-18 20:00:00,5,0,0,1,4,0,0,0,2,0,0
CUST_004,APP_005,Android,BUILD_005,Bermuda,Asia/Tokyo,2024-11-18 23:00:00,4,0,0,0,5,0,0,0,2,0,0
CUST_003,APP_002,iOS,BUILD_010,Benin,Europe/Luxembourg,2024-11-18 15:00:00,4,1,0,0,7,0,0,0,1,0,0
CUST_000,APP_007,iOS,BUILD_014,Burundi,Africa/Tripoli,2024-11-18 17:00:00,7,0,0,0,4,0,0,0,4,0,0
CUST_004,APP_001,Windows,BUILD_010,Czech Republic,Africa/Conakry,2024-11-19 05:00:00,6,0,0,0,2,0,0,0,1,0,0
CUST_001,APP_007,Windows,BUILD_002,Ecuador,America/Guatemala,2024-11-18 18:00:00,8,0,0,0,9,0,0,0,0,0,0
CUST_000,APP_007,Windows,BUILD_000,Antarctica (the territory South of 60 deg S),Africa/Tripoli,2024-11-18 16:00:00,4,0,0,0,4,0,0,0,3,0,0
